사고년도,사망자수,부상자수,중상자수,경상자수,부상신고자수,시도,시군구,사고유형 대분류,사고유형 중분류,사고유형,가해자법규위반,도로형태 대분류,도로형태,가해당사자 종별,피해당사자 종별,주야구분,발생일,발생시간,발생요일,발생위치X좌표 (EPSG 5179),발생위치Y좌표 (EPSG 5179),경도좌표,위도좌표
2012,1,2,1,,,경상북도,김천시,차량단독,기타,기타,안전운전 의무 불이행,단일로,기타단일로,승용차,없음,주간,4/23/2012,7,월요일,1067385,1796092,128.2491676,36.15956765
2012,1,1,,,,경상북도,김천시,차대차,측면충돌,측면충돌,안전운전 의무 불이행,단일로,기타단일로,화물차,특수차,야간,5/2/2012,22,수요일,1069776,1785642,128.274822,36.0651922
2012,1,1,,,,경상북도,김천시,차대차,측면충돌,측면충돌,안전거리 미확보,단일로,기타단일로,이륜차,승용차,주간,5/7/2012,11,월요일,1055513,1793575,128.1170079,36.13762942
2012,1,1,,,,경상북도,김천시,차량단독,기타,기타,안전운전 의무 불이행,단일로,교량위,화물차,없음,주간,5/10/2012,13,목요일,1052385,1772448,128.080839,35.94733753
2012,1,1,,,,경상북도,김천시,차대사람,기타,기타,안전운전 의무 불이행,단일로,기타단일로,화물차,보행자,주간,5/24/2012,13,토요일,1053627,1792028,128.0959413,36.12378897
2012,1,2,1,,,경상북도,김천시,차대차,추돌,진행중 추돌,안전운전 의무 불이행,단일로,기타단일로,화물차,화물차,야간,6/13/2012,22,금요일,1046309,1797666,128.0149538,36.17499268
2012,1,1,,,,경상북도,김천시,차대차,측면충돌,측면충돌,안전운전 의무 불이행,단일로,기타단일로,승용차,화물차,야간,6/17/2012,4,화요일,1070560,1795093,128.2843738,36.15033577
2012,2,2,,,,경상북도,김천시,차대사람,차도통행중,차도통행중,안전운전 의무 불이행,단일로,기타단일로,승용차,보행자,야간,6/19/2012,4,목요일,1055607,1792973,128.1180101,36.13219688
2012,1,1,,,,경상북도,김천시,차량단독,기타,기타,안전운전 의무 불이행,단일로,기타단일로,원동기장치자전거,없음,야간,6/19/2012,18,일요일,1053698,1792237,128.0967445,36.12566923
2012,1,1,,,,경상북도,김천시,차대차,추돌,진행중 추돌,안전운전 의무 불이행,단일로,기타단일로,화물차,화물차,야간,7/20/2012,4,금요일,1060127,1792819,128.1682301,36.13053884
2012,1,1,,,,경상북도,김천시,차대차,정면충돌,정면충돌,안전운전 의무 불이행,단일로,기타단일로,승용차,이륜차,주간,7/21/2012,16,토요일,1050243,1785572,128.0579259,36.0657669
2012,1,5,1,3,,경상북도,김천시,차대차,추돌,진행중 추돌,안전운전 의무 불이행,단일로,기타단일로,화물차,화물차,주간,8/21/2012,12,금요일,1052953,1793181,128.0885292,36.1342206
2012,1,1,,,,경상북도,김천시,차대차,측면충돌,측면충돌,안전운전 의무 불이행,단일로,기타단일로,이륜차,농기계,야간,8/22/2012,20,토요일,1054704,1800448,128.108491,36.19963676
2012,1,2,1,,,경상북도,김천시,차대차,측면충돌,측면충돌,중앙선 침범,교차로,교차로부근,화물차,화물차,주간,9/4/2012,8,금요일,1039859,1764295,127.9415503,35.87442337
2012,1,1,,,,경상북도,김천시,차대차,측면충돌,측면충돌,안전운전 의무 불이행,단일로,기타단일로,화물차,화물차,야간,9/11/2012,23,금요일,1067128,1788130,128.2456315,36.08780813
2012,1,1,,,,경상북도,김천시,차량단독,기타,기타,안전운전 의무 불이행,단일로,기타단일로,농기계,없음,주간,10/17/2012,14,목요일,1062014,1790413,128.1890152,36.10873324
2012,1,2,,1,,경상북도,김천시,차대차,추돌,진행중 추돌,안전운전 의무 불이행,단일로,기타단일로,화물차,화물차,야간,10/25/2012,21,금요일,1068878,1796816,128.2658285,36.16598944
2012,1,1,,,,경상북도,김천시,차대차,측면충돌,측면충돌,안전운전 의무 불이행,단일로,기타단일로,화물차,자전거,주간,11/9/2012,8,토요일,1053446,1792434,128.0939575,36.12745916
2012,1,2,1,,,경상북도,김천시,차대차,측면충돌,측면충돌,안전운전 의무 불이행,단일로,기타단일로,승용차,승용차,야간,11/9/2012,20,토요일,1045245,1799427,128.0032241,36.19092077
2012,1,1,,,,경상북도,김천시,차대사람,기타,기타,신호위반,단일로,기타단일로,승용차,보행자,야간,11/10/2012,18,일요일,1047710,1792841,128.0302393,36.13142752
2012,1,1,,,,경상북도,김천시,차대사람,보도통행중,보도통행중,신호위반,단일로,기타단일로,승용차,보행자,야간,11/19/2012,18,금요일,1060305,1792209,128.1701615,36.12502856
2012,1,5,3,1,,경상북도,김천시,차대차,측면충돌,측면충돌,안전운전 의무 불이행,단일로,기타단일로,화물차,농기계,주간,11/21/2012,6,일요일,1055605,1789137,128.1177169,36.09761451
2012,1,2,,1,,경상북도,김천시,차대차,측면충돌,측면충돌,안전거리 미확보,단일로,기타단일로,승용차,승합차,야간,12/1/2012,18,수요일,1061502,1793335,128.1835497,36.13510622
2012,1,1,,,,경상북도,김천시,차대사람,기타,기타,안전운전 의무 불이행,단일로,기타단일로,승용차,보행자,주간,12/10/2012,17,금요일,1049315,1781793,128.0473854,36.0317432
2012,1,1,,,,경상북도,김천시,차량단독,기타,기타,안전운전 의무 불이행,단일로,기타단일로,승용차,없음,주간,12/27/2012,16,수요일,1068520,1796210,128.2617955,36.1605518
2012,1,1,,,,경상북도,김천시,차대차,측면충돌,측면충돌,안전운전 의무 불이행,단일로,기타단일로,화물차,승용차,주간,12/30/2012,8,토요일,1070965,1785399,128.2880022,36.06291549
2012,1,1,,,,경상북도,김천시,차량단독,전도전복,전도전복,안전운전 의무 불이행,단일로,기타단일로,특수차,없음,주간,1/13/2013,8,토요일,1055850,1792698,128.1206911,36.12970373
2012,1,1,,,,경상북도,문경시,차량단독,공작물충돌,공작물충돌,안전운전 의무 불이행,단일로,기타단일로,승용차,없음,야간,3/8/2012,1,일요일,1055494,1859257,128.1214996,36.72973806
2012,1,1,,,,경상북도,문경시,차대사람,기타,기타,안전운전 의무 불이행,단일로,기타단일로,승용차,보행자,야간,3/19/2012,21,목요일,1066027,1847085,128.2384054,36.61934315
2012,1,1,,,,경상북도,문경시,차대사람,횡단중,횡단중,안전운전 의무 불이행,교차로,교차로내,화물차,보행자,야간,4/10/2012,18,토요일,1062548,1843905,128.1992423,36.59091224
2012,1,1,,,,경상북도,문경시,차대차,기타,기타,안전운전 의무 불이행,교차로,교차로내,승용차,이륜차,주간,5/25/2012,12,일요일,1048905,1851285,128.0472005,36.65823706
2012,1,1,,,,경상북도,문경시,차량단독,공작물충돌,공작물충돌,안전운전 의무 불이행,단일로,기타단일로,승용차,없음,주간,5/30/2012,16,금요일,1054765,1858309,128.1132677,36.72123483
2012,1,4,2,1,,경상북도,문경시,차대차,추돌,진행중 추돌,안전운전 의무 불이행,단일로,교량위,화물차,화물차,야간,6/11/2012,2,수요일,1057888,1847895,128.1474505,36.62717411
2012,1,1,,,,경상북도,문경시,차량단독,도로이탈,도로이탈 추락,안전운전 의무 불이행,단일로,기타단일로,화물차,없음,주간,6/25/2012,17,토요일,1058529,1849559,128.1547463,36.64213489
2012,1,1,,,,경상북도,문경시,차대사람,기타,기타,안전운전 의무 불이행,단일로,기타단일로,화물차,보행자,주간,6/27/2012,16,월요일,1065223,1839385,128.2287619,36.54998819
2012,1,3,1,1,,경상북도,문경시,차대차,추돌,진행중 추돌,안전운전 의무 불이행,단일로,기타단일로,화물차,화물차,야간,7/20/2012,22,금요일,1054887,1856274,128.1144877,36.70288359
2012,1,1,,,,경상북도,문경시,차대사람,기타,기타,안전운전 의무 불이행,단일로,기타단일로,승용차,보행자,야간,7/27/2012,3,금요일,1062563,1845004,128.1994994,36.60081805
2012,1,1,,,,경상북도,문경시,차대사람,기타,기타,안전운전 의무 불이행,단일로,기타단일로,승합차,보행자,야간,8/26/2012,19,수요일,1063208,1848158,128.20697,36.62920669
2012,1,2,,1,,경상북도,문경시,차대차,측면충돌,측면충돌,안전운전 의무 불이행,단일로,교량위,승용차,화물차,야간,9/5/2012,22,토요일,1057031,1851258,128.1381159,36.65754128
2012,1,1,,,,경상북도,문경시,차대차,측면충돌,측면충돌,기타,단일로,횡단보도상,원동기장치자전거,화물차,주간,9/26/2012,14,화요일,1062340,1843317,128.1968695,36.5856254
2012,1,1,,,,경상북도,문경시,차대차,기타,기타,중앙선 침범,교차로,교차로부근,원동기장치자전거,승용차,주간,9/28/2012,15,목요일,1061891,1843448,128.1918612,36.58683552
2012,1,1,,,,경상북도,문경시,차대차,기타,기타,안전운전 의무 불이행,단일로,기타단일로,원동기장치자전거,화물차,야간,10/2/2012,5,월요일,1061796,1843906,128.1908361,36.59097027
2012,1,1,,,,경상북도,문경시,차량단독,공작물충돌,공작물충돌,안전운전 의무 불이행,단일로,기타단일로,원동기장치자전거,없음,주간,10/22/2012,17,화요일,1067236,1838261,128.2511541,36.53971649
2012,1,1,,,,경상북도,문경시,차대차,측면충돌,측면충돌,기타,교차로,교차로내,건설기계,화물차,주간,11/7/2012,11,목요일,1065663,1842538,128.2339466,36.57838029
2012,1,1,,,,경상북도,봉화군,차량단독,전도전복,전도전복,안전운전 의무 불이행,단일로,교량위,원동기장치자전거,없음,주간,3/3/2012,8,화요일,1108004,1889429,128.7137838,36.99714383
2012,1,1,,,,경상북도,봉화군,차량단독,공작물충돌,공작물충돌,안전운전 의무 불이행,단일로,기타단일로,승용차,없음,야간,3/11/2012,2,수요일,1121138,1880213,128.8598744,36.91248875
2012,2,3,,1,,경상북도,봉화군,차량단독,공작물충돌,공작물충돌,안전운전 의무 불이행,단일로,기타단일로,승용차,없음,주간,3/16/2012,10,월요일,1131784,1889166,128.9809113,36.99174067
2012,1,1,,,,경상북도,봉화군,차량단독,도로이탈,도로이탈 추락,안전운전 의무 불이행,단일로,기타단일로,화물차,없음,야간,3/31/2012,18,수요일,1105006,1883432,128.6792637,36.94343524
2012,1,1,,,,경상북도,봉화군,차량단독,공작물충돌,공작물충돌,안전운전 의무 불이행,단일로,기타단일로,이륜차,없음,주간,5/10/2012,9,목요일,1109529,1879051,128.7294144,36.90343644
2012,1,2,1,,,경상북도,봉화군,차량단독,도로이탈,도로이탈 추락,안전운전 의무 불이행,단일로,기타단일로,화물차,없음,주간,9/6/2012,11,일요일,1114042,1890444,128.7817794,37.00557797
2012,1,1,,,,경상북도,봉화군,차량단독,공작물충돌,공작물충돌,안전운전 의무 불이행,단일로,기타단일로,화물차,없음,야간,9/11/2012,20,금요일,1109141,1888049,128.7263594,36.98457541
2012,1,1,,,,경상북도,봉화군,차대차,추돌,진행중 추돌,중앙선 침범,단일로,기타단일로,자전거,승용차,주간,10/11/2012,13,수요일,1138607,1895696,129.0587552,37.04959817
2012,1,1,,,,경상북도,상주시,차량단독,공작물충돌,공작물충돌,안전운전 의무 불이행,단일로,기타단일로,승용차,없음,주간,1/16/2012,16,월요일,1036880,1827821,127.9115384,36.44725685
2012,1,1,,,,경상북도,상주시,차대차,측면충돌,측면충돌,안전거리 미확보,단일로,기타단일로,화물차,원동기장치자전거,주간,1/27/2012,11,금요일,1062412,1824750,128.1961742,36.41824815
2012,1,2,1,,,경상북도,상주시,차대차,추돌,진행중 추돌,안전운전 의무 불이행,단일로,기타단일로,화물차,화물차,야간,3/18/2012,3,수요일,1038898,1827315,127.934025,36.44261282
2012,1,1,,,,경상북도,상주시,차대차,측면충돌,측면충돌,교차로 통행방법 위반,교차로,교차로내,승용차,이륜차,주간,4/4/2012,14,일요일,1061196,1823981,128.1825506,36.41139417
2012,1,1,,,,경상북도,상주시,차량단독,공작물충돌,공작물충돌,안전운전 의무 불이행,단일로,기타단일로,화물차,없음,주간,4/6/2012,12,화요일,1057397,1842904,128.1415865,36.58221264
2012,2,2,,,,경상북도,상주시,차량단독,공작물충돌,공작물충돌,안전운전 의무 불이행,단일로,터널안,승용차,없음,야간,4/8/2012,0,수요일,1047066,1825962,128.0250785,36.43004952
2012,1,1,,,,경상북도,상주시,차대차,추돌,진행중 추돌,안전운전 의무 불이행,단일로,기타단일로,화물차,화물차,야간,4/18/2012,3,수요일,1041819,1827353,127.9666187,36.44283244
2012,2,11,3,6,,경상북도,상주시,차대차,추돌,주정차중 충돌,안전운전 의무 불이행,단일로,기타단일로,특수차,승용차,야간,4/28/2012,21,토요일,1064545,1819177,128.2195041,36.36786668
2012,1,3,2,,,경상북도,상주시,차대차,추돌,주정차중 충돌,안전운전 의무 불이행,단일로,기타단일로,화물차,화물차,야간,5/24/2012,2,토요일,1065237,1817407,128.2270669,36.35186582
2012,1,2,,1,,경상북도,상주시,차대차,추돌,진행중 추돌,안전운전 의무 불이행,단일로,기타단일로,화물차,화물차,주간,5/28/2012,9,수요일,1059277,1837710,128.1622003,36.53527639
2012,1,1,,,,경상북도,상주시,차대사람,차도통행중,차도통행중,안전운전 의무 불이행,단일로,기타단일로,화물차,보행자,주간,6/5/2012,7,목요일,1041851,1815725,127.9663493,36.33800399
2012,1,1,,,,경상북도,상주시,차량단독,도로이탈,도로이탈 추락,안전운전 의무 불이행,단일로,기타단일로,원동기장치자전거,없음,야간,6/11/2012,19,수요일,1057315,1842125,128.1406064,36.5751998
2012,1,8,7,,,경상북도,상주시,차대차,추돌,주정차중 충돌,안전운전 의무 불이행,단일로,기타단일로,화물차,승용차,야간,6/14/2012,23,토요일,1064280,1819211,128.2165498,36.36819005
2012,1,2,1,,,경상북도,상주시,차대차,측면충돌,측면충돌,기타,교차로,교차로내,건설기계,승용차,주간,7/3/2012,11,일요일,1064056,1814376,128.2136562,36.32462153
2012,1,1,,,,경상북도,상주시,차량단독,전도전복,전도전복,안전운전 의무 불이행,단일로,기타단일로,원동기장치자전거,없음,주간,8/10/2012,10,금요일,1063388,1835258,128.207921,36.5129091
2012,1,4,3,,,경상북도,상주시,차대차,정면충돌,정면충돌,교차로 통행방법 위반,교차로,교차로내,화물차,승합차,야간,8/23/2012,18,일요일,1059484,1840159,128.1647016,36.55734006
2012,2,4,2,,,경상북도,상주시,차대차,추돌,진행중 추돌,안전운전 의무 불이행,단일로,기타단일로,화물차,화물차,야간,9/1/2012,21,화요일,1066322,1819534,128.2393397,36.37096579
2012,1,1,,,,경상북도,상주시,차량단독,기타,기타,안전운전 의무 불이행,단일로,기타단일로,농기계,없음,주간,9/18/2012,16,월요일,1056276,1838991,128.1287707,36.5470055
2012,1,2,,1,,경상북도,상주시,차대사람,횡단중,횡단중,안전운전 의무 불이행,단일로,기타단일로,승용차,보행자,야간,9/21/2012,19,목요일,1037427,1827834,127.9176371,36.44735016
2012,1,1,,,,경상북도,상주시,차대차,기타,기타,안전운전 의무 불이행,단일로,기타단일로,화물차,원동기장치자전거,주간,9/29/2012,17,금요일,1063581,1824554,128.2091969,36.41640455
2012,1,1,,,,경상북도,상주시,차량단독,전도전복,전도전복,안전운전 의무 불이행,단일로,기타단일로,자전거,없음,야간,10/4/2012,19,수요일,1060340,1825959,128.1731577,36.4292794
2012,1,1,,,,경상북도,상주시,차량단독,공작물충돌,공작물충돌,안전운전 의무 불이행,교차로,교차로내,승용차,없음,야간,10/6/2012,18,금요일,1058388,1825339,128.1513356,36.42381107
2012,2,3,1,,,경상북도,상주시,차량단독,공작물충돌,공작물충돌,안전운전 의무 불이행,단일로,기타단일로,승용차,없음,야간,10/10/2012,5,화요일,1058448,1820962,128.1516753,36.38434986
2012,1,1,,,,경상북도,상주시,차대사람,길가장자리구역통행중,길가장자리구역통행중,안전운전 의무 불이행,단일로,기타단일로,화물차,보행자,야간,10/11/2012,20,수요일,1040245,1816564,127.9484973,36.34563619
2012,1,1,,,,경상북도,상주시,차대차,측면충돌,측면충돌,안전운전 의무 불이행,단일로,기타단일로,이륜차,농기계,주간,10/25/2012,10,금요일,1060628,1821111,128.1759917,36.38555798
2012,1,1,,,,경상북도,상주시,차대차,추돌,진행중 추돌,안전운전 의무 불이행,단일로,기타단일로,승용차,농기계,야간,11/9/2012,18,토요일,1063165,1825571,128.2046399,36.42559989
2012,1,1,,,,경상북도,상주시,차대사람,횡단중,횡단중,안전운전 의무 불이행,교차로,교차로내,화물차,보행자,야간,11/14/2012,19,목요일,1040442,1816526,127.9506907,36.34528536
2012,1,1,,,,경상북도,상주시,차량단독,도로이탈,도로이탈 기타,안전운전 의무 불이행,교차로,교차로부근,이륜차,없음,주간,11/26/2012,13,금요일,1049647,1838215,128.0546584,36.54037762
2012,1,1,,,,경상북도,상주시,차대사람,차도통행중,차도통행중,안전운전 의무 불이행,단일로,기타단일로,화물차,보행자,주간,11/27/2012,6,토요일,1059556,1829178,128.1646593,36.4583466
2012,1,1,,,,경상북도,상주시,차량단독,도로이탈,도로이탈 기타,안전운전 의무 불이행,단일로,기타단일로,이륜차,없음,주간,12/11/2012,15,토요일,1052532,1817189,128.0854623,36.35067821
2012,1,1,,,,경상북도,상주시,차대차,기타,기타,안전운전 의무 불이행,단일로,기타단일로,화물차,원동기장치자전거,주간,12/15/2012,17,수요일,1053797,1810529,128.0991002,36.29056863
2012,1,1,,,,경상북도,상주시,차대차,측면충돌,측면충돌,교차로 통행방법 위반,교차로,교차로내,화물차,자전거,주간,12/19/2012,10,화요일,1051235,1837464,128.0723489,36.53352376
2012,1,2,1,,,경상북도,상주시,차대차,추돌,진행중 추돌,안전운전 의무 불이행,단일로,기타단일로,승용차,특수차,야간,12/19/2012,23,화요일,1041715,1827353,127.9654583,36.44283697
2012,1,2,1,,,경상북도,상주시,차량단독,공작물충돌,공작물충돌,안전운전 의무 불이행,단일로,기타단일로,화물차,없음,주간,12/21/2012,7,목요일,1037104,1827801,127.9140313,36.44706522
2012,1,2,1,,,경상북도,상주시,차대차,추돌,진행중 추돌,안전운전 의무 불이행,단일로,기타단일로,승용차,승용차,주간,1/7/2013,14,일요일,1042544,1829963,127.9748515,36.46632956
2012,1,3,2,,,경상북도,성주군,차대차,기타,기타,안전운전 의무 불이행,단일로,기타단일로,승용차,승용차,야간,1/30/2012,18,월요일,1061597,1764265,128.1823447,35.87302376
2012,1,1,,,,경상북도,성주군,차량단독,전도전복,전도전복,안전운전 의무 불이행,단일로,기타단일로,승용차,없음,야간,5/2/2012,22,수요일,1069981,1774009,128.2760694,35.96030487
2012,1,1,,,,경상북도,성주군,차대사람,횡단중,횡단중,안전운전 의무 불이행,단일로,기타단일로,화물차,보행자,야간,6/13/2012,4,금요일,1070946,1768684,128.2862945,35.91222931
2012,1,1,,,,경상북도,성주군,차대차,측면충돌,측면충돌,안전운전 의무 불이행,단일로,기타단일로,이륜차,화물차,주간,6/18/2012,16,수요일,1078190,1765176,128.3662273,35.88005192
2012,1,1,,,,경상북도,성주군,차대차,추돌,주정차중 충돌,안전운전 의무 불이행,단일로,기타단일로,승용차,원동기장치자전거,주간,8/6/2012,16,월요일,1072335,1769440,128.3017562,35.91894301
2012,1,1,,,,경상북도,성주군,차대차,기타,기타,중앙선 침범,단일로,기타단일로,자전거,승용차,주간,8/23/2012,17,일요일,1070033,1769221,128.2762239,35.91713633
2012,1,2,,1,,경상북도,성주군,차량단독,도로이탈,도로이탈 추락,안전운전 의무 불이행,단일로,기타단일로,승용차,없음,주간,10/4/2012,11,수요일,1075855,1760891,128.3399539,35.84160562
2012,1,3,,2,,경상북도,성주군,차대차,추돌,진행중 추돌,안전운전 의무 불이행,단일로,기타단일로,승용차,승용차,주간,10/14/2012,8,토요일,1075226,1768386,128.3336949,35.90922014
2012,1,1,,,,경상북도,성주군,차대사람,기타,기타,안전운전 의무 불이행,단일로,기타단일로,승용차,보행자,야간,10/17/2012,20,목요일,1071501,1770063,128.2925691,35.92462084
2012,1,1,,,,경상북도,성주군,차량단독,공작물충돌,공작물충돌,안전운전 의무 불이행,단일로,기타단일로,화물차,없음,주간,11/21/2012,14,일요일,1061291,1759147,128.178562,35.82690146
2012,1,1,,,,경상북도,성주군,차대사람,길가장자리구역통행중,길가장자리구역통행중,안전운전 의무 불이행,교차로,교차로내,화물차,보행자,주간,12/12/2012,10,일요일,1064937,1769771,128.2197905,35.92244663
2012,1,1,,,,경상북도,성주군,차대사람,기타,기타,안전운전 의무 불이행,단일로,기타단일로,승용차,보행자,야간,1/6/2013,18,토요일,1065173,1768399,128.2222938,35.91006185
2012,1,3,1,1,,경상북도,성주군,차량단독,전도전복,전도전복,안전운전 의무 불이행,단일로,기타단일로,승용차,없음,야간,1/10/2013,23,수요일,1073717,1772901,128.317394,35.95004109
2012,1,1,,,,경상북도,안동시,차대사람,횡단중,횡단중,안전운전 의무 불이행,단일로,기타단일로,승용차,보행자,야간,1/22/2012,20,일요일,1108658,1841388,128.7142815,36.56408828
2012,1,14,6,6,1,경상북도,안동시,차대차,정면충돌,정면충돌,안전운전 의무 불이행,단일로,터널안,화물차,승합차,주간,2/29/2012,17,토요일,1103584,1831614,128.6562772,36.47655613
2012,2,15,12,1,,경상북도,안동시,차대차,기타,기타,안전운전 의무 불이행,단일로,기타단일로,화물차,이륜차,주간,3/4/2012,17,수요일,1117274,1842690,128.8107439,36.57480341
2012,1,1,,,,경상북도,안동시,차량단독,도로이탈,도로이탈 추락,안전운전 의무 불이행,단일로,기타단일로,화물차,없음,주간,3/6/2012,11,금요일,1130947,1831277,128.9615803,36.47017
2012,4,5,1,,,경상북도,안동시,차대차,추돌,진행중 추돌,안전운전 의무 불이행,단일로,기타단일로,승용차,승용차,야간,3/9/2012,21,월요일,1113350,1838617,128.7663002,36.53856527
2012,1,1,,,,경상북도,안동시,차량단독,기타,기타,안전운전 의무 불이행,단일로,기타단일로,원동기장치자전거,없음,주간,3/21/2012,15,일요일,1095944,1830850,128.5709157,36.47046641
2012,1,1,,,,경상북도,안동시,차대차,측면충돌,측면충돌,기타,교차로,교차로내,화물차,이륜차,주간,4/9/2012,9,금요일,1094786,1843363,128.5595294,36.58336622
2012,1,1,,,,경상북도,안동시,차대사람,기타,기타,안전운전 의무 불이행,단일로,기타단일로,승용차,보행자,야간,5/26/2012,4,월요일,1108332,1841018,128.7105871,36.56079049
2012,1,1,,,,경상북도,안동시,차량단독,기타,기타,안전운전 의무 불이행,단일로,기타단일로,농기계,없음,주간,6/8/2012,11,일요일,1122929,1852961,128.8755763,36.66665819
2012,1,6,1,4,,경상북도,안동시,차대차,측면충돌,측면충돌,과속,교차로,교차로내,승용차,승용차,주간,6/12/2012,17,목요일,1114146,1842267,128.7757282,36.57137022
2012,1,1,,,,경상북도,안동시,차대차,추돌,주정차중 충돌,안전운전 의무 불이행,단일로,기타단일로,이륜차,화물차,주간,6/17/2012,6,화요일,1109386,1841325,128.7224065,36.56343733
2012,1,1,,,,경상북도,안동시,차량단독,공작물충돌,공작물충돌,안전운전 의무 불이행,단일로,기타단일로,화물차,없음,주간,6/25/2012,16,토요일,1100160,1827754,128.6175634,36.4421281
2012,1,1,,,,경상북도,안동시,차량단독,전도전복,전도전복,안전운전 의무 불이행,단일로,기타단일로,원동기장치자전거,없음,주간,6/28/2012,16,화요일,1107531,1840408,128.7015527,36.55538303
2012,1,1,,,,경상북도,안동시,차대사람,길가장자리구역통행중,길가장자리구역통행중,안전운전 의무 불이행,단일로,기타단일로,승용차,보행자,야간,7/9/2012,20,토요일,1102593,1839709,128.6462926,36.54962596
2012,2,6,1,3,,경상북도,안동시,차대차,정면충돌,정면충돌,중앙선 침범,기타/불명,기타/불명,화물차,건설기계,주간,7/19/2012,14,목요일,1127046,1842014,128.9198247,36.56745849
2012,1,2,1,,,경상북도,안동시,차량단독,공작물충돌,공작물충돌,안전운전 의무 불이행,단일로,기타단일로,승용차,없음,야간,7/20/2012,1,금요일,1089756,1840225,128.502938,36.55556959
2012,1,1,,,,경상북도,안동시,차량단독,공작물충돌,공작물충돌,안전운전 의무 불이행,단일로,기타단일로,화물차,없음,야간,7/31/2012,19,화요일,1102161,1839353,128.6414195,36.54646352
2012,1,1,,,,경상북도,안동시,차량단독,전도전복,전도전복,안전운전 의무 불이행,단일로,기타단일로,승용차,없음,주간,8/14/2012,11,화요일,1094281,1842883,128.5538243,36.57909159
2012,1,1,,,,경상북도,안동시,차대사람,기타,기타,보행자 보호의무 위반,단일로,횡단보도상,승용차,보행자,야간,9/26/2012,1,화요일,1107297,1841631,128.6991089,36.56643239
2012,1,1,,,,경상북도,안동시,차대차,추돌,주정차중 충돌,안전운전 의무 불이행,단일로,기타단일로,승합차,화물차,야간,10/15/2012,2,화요일,1114137,1842284,128.7756302,36.57152452
2012,1,1,,,,경상북도,안동시,차대사람,횡단중,횡단중,안전운전 의무 불이행,단일로,횡단보도상,승용차,보행자,야간,10/16/2012,23,수요일,1109426,1841322,128.722853,36.5634057
2012,1,1,,,,경상북도,안동시,차대사람,길가장자리구역통행중,길가장자리구역통행중,안전운전 의무 불이행,단일로,기타단일로,승용차,보행자,야간,10/17/2012,20,목요일,1095689,1843629,128.5696525,36.58567549
2012,1,1,,,,경상북도,안동시,차대사람,횡단중,횡단중,안전운전 의무 불이행,단일로,기타단일로,승용차,보행자,야간,10/19/2012,21,토요일,1126848,1842078,128.9176209,36.56806344
2012,1,1,,,,경상북도,안동시,차대사람,횡단중,횡단중,보행자 보호의무 위반,단일로,기타단일로,화물차,보행자,주간,11/4/2012,9,월요일,1109758,1841701,128.7266164,36.56678353
2012,1,1,,,,경상북도,안동시,차대사람,횡단중,횡단중,안전운전 의무 불이행,단일로,기타단일로,승용차,보행자,야간,11/5/2012,4,화요일,1109734,1841695,128.7263452,36.56673674
2012,1,1,,,,경상북도,안동시,차량단독,공작물충돌,공작물충돌,안전운전 의무 불이행,교차로,교차로내,이륜차,없음,야간,11/7/2012,21,목요일,1109967,1841296,128.7288938,36.56310921
2012,1,1,,,,경상북도,안동시,차대차,기타,기타,중앙선 침범,단일로,기타단일로,이륜차,승합차,주간,11/21/2012,14,일요일,1128305,1829639,128.9318336,36.45576326
2012,1,1,,,,경상북도,안동시,차대차,정면충돌,정면충돌,과속,단일로,기타단일로,승용차,원동기장치자전거,야간,12/8/2012,21,수요일,1130415,1829044,128.9552723,36.45011708
2012,1,3,,2,,경상북도,안동시,차량단독,공작물충돌,공작물충돌,안전운전 의무 불이행,단일로,기타단일로,화물차,없음,주간,12/10/2012,13,금요일,1103559,1831800,128.6560231,36.47823533
2012,1,1,,,,경상북도,안동시,차대사람,기타,기타,안전운전 의무 불이행,교차로,교차로내,승용차,보행자,야간,12/27/2012,5,수요일,1108702,1840690,128.7146746,36.55779215
2012,1,1,,,,경상북도,안동시,차대사람,차도통행중,차도통행중,안전운전 의무 불이행,단일로,기타단일로,승용차,보행자,주간,1/4/2013,13,목요일,1112085,1840808,128.7524866,36.55846461
2012,1,16,8,6,1,경상북도,안동시,차대차,측면충돌,측면충돌,과속,교차로,교차로내,승용차,승합차,야간,1/5/2013,5,금요일,1111269,1841410,128.7434572,36.56398584
2012,1,2,1,,,경상북도,영덕군,차대차,측면충돌,측면충돌,신호위반,교차로,교차로내,원동기장치자전거,건설기계,주간,1/26/2012,9,목요일,1168315,1811538,129.3742198,36.28647476
2012,1,3,2,,,경상북도,영덕군,차량단독,도로이탈,도로이탈 추락,안전운전 의무 불이행,단일로,기타단일로,승용차,없음,주간,2/2/2012,8,목요일,1160088,1843369,129.2892231,36.57470318
2012,1,1,,,,경상북도,영덕군,차대사람,길가장자리구역통행중,길가장자리구역통행중,안전운전 의무 불이행,단일로,기타단일로,화물차,보행자,주간,3/9/2012,12,월요일,1165488,1840178,129.3488638,36.54502824
2012,1,1,,,,경상북도,영덕군,차대차,측면충돌,측면충돌,중앙선 침범,교차로,교차로부근,이륜차,승용차,주간,5/3/2012,16,목요일,1173734,1834942,129.4397647,36.49638835
2012,1,1,,,,경상북도,영덕군,차대차,정면충돌,정면충돌,중앙선 침범,단일로,기타단일로,승용차,이륜차,주간,5/9/2012,10,수요일,1161605,1827475,129.3028467,36.43122963
